Resolved_Position,Raw_Wikipedia_Position,Override_Flag,Position,Name,Min,Cmp,PassAtt,Cmp%,PassTotDist,PassPrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,KP,PassFinThird,PPA,CrsPA,PassProg,SCA,PassLiveShot,PassDeadShot,DribShot,ShLSh,Fld,DefShot,GCA,PassLiveGoal,PassDeadGoal,DribGoal,ShGoal,FldGoal,DefGoal,Tkl,TklW,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTackled,DribContest,DribTackled%,Past,Press,SuccPress,SuccPress%,PressDef3rd,PressMid3rd,PressAtt3rd,Blocks,BlockSh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,TouchDef3rd,TouchMid3rd,TouchAtt3rd,AttPen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,ProgCarries,CarriesFinThird,CPA,Mis,Dis,Targ,Rec,Rec%,ProgPassRec,Gls,PK,PKatt,Sh,SoT,CrdY,CrdR,xG,npxG,rating21,IsLowInvolvement,Def Score Z,Att Score Z,Final Position
Unknown,Unknown,False,Midfielder,Julian Draxler,1064.0,548.0,634.0,1977.6,9317.0,1967.0,276.0,307.0,2007.4,210.0,238.0,2065.8,51.0,69.0,1125.7,3.0,2.7,27.0,35.0,22.0,2.0,55.0,44.0,30.0,9.0,1.0,1.0,1.0,2.0,7.0,5.0,1.0,0.0,0.0,0.0,1.0,13.0,7.0,5.0,6.0,2.0,5.0,20.0,183.3,15.0,127.0,31.0,464.5,26.0,62.0,39.0,8.0,0.0,0.0,8.0,16.0,29.0,3.0,0.0,727.0,3.0,72.0,393.0,328.0,43.0,699.0,21.0,33.0,793.1,22.0,0.0,583.0,3357.0,1970.0,105.0,39.0,15.0,6.0,14.0,659.0,593.0,2146.0,89.0,4.0,0.0,0.0,12.0,5.0,3.0,0.0,2.2,2.2,80.0,False,-0.6977497405324472,0.133521315169652,Midfielder
Unknown,Unknown,False,Midfielder,Julian Ryerson,1069.0,419.0,570.0,1611.5,7428.0,2421.0,205.0,241.0,1860.3,151.0,203.0,1533.3,55.0,92.0,1150.2,2.0,1.2000000000000002,10.0,15.0,6.0,3.0,28.0,18.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,8.0,11.0,3.0,10.0,17.0,491.7,7.0,184.0,57.0,744.4,59.0,94.0,31.0,26.0,2.0,0.0,24.0,13.0,35.0,22.0,1.0,701.0,30.0,222.0,339.0,178.0,9.0,597.0,12.0,17.0,941.7,13.0,1.0,419.0,1992.0,869.0,42.0,14.0,1.0,15.0,20.0,447.0,401.0,1993.5,24.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.1,0.1,67.0,False,-0.0404783135944385,-0.6361895737659348,Midfielder
Unknown,Unknown,False,Midfielder,Julien Faussurier,955.0,465.0,610.0,1309.1,10037.0,4400.0,158.0,184.0,1378.0,217.0,259.0,1482.6,87.0,142.0,1072.3,3.0,2.1,20.0,32.0,30.0,20.0,61.0,30.0,23.0,3.0,0.0,2.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,12.0,9.0,2.0,12.0,25.0,376.7,13.0,132.0,37.0,518.1,60.0,54.0,18.0,20.0,5.0,0.0,15.0,8.0,31.0,20.0,0.0,707.0,37.0,215.0,310.0,221.0,22.0,584.0,6.0,11.0,533.3,6.0,2.0,397.0,1927.0,1126.0,36.0,14.0,7.0,7.0,6.0,456.0,409.0,1465.5,34.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,0.5,0.5,74.0,False,-0.2961001917509283,0.1692553397256217,Midfielder
Unknown,Unknown,False,Defender,Julien Laporte,2659.0,1231.0,1423.0,2586.5,30109.0,8976.0,249.0,268.0,2690.6,651.0,704.0,2774.6,327.0,441.0,2093.1,0.0,0.2,6.0,75.0,6.0,0.0,68.0,17.0,13.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,69.0,40.0,48.0,19.0,2.0,35.0,73.0,1263.2,38.0,315.0,114.0,1087.7,218.0,91.0,6.0,44.0,26.0,0.0,18.0,48.0,117.0,222.0,2.0,1798.0,228.0,1067.0,802.0,30.0,14.0,1760.0,4.0,5.0,400.0,4.0,0.0,1057.0,5916.0,3250.0,68.0,5.0,0.0,5.0,5.0,1123.0,1104.0,2950.3,1.0,0.0,0.0,0.0,8.0,1.0,8.0,1.0,0.4,0.4,69.0,False,2.1065985537946976,0.0470449757442054,Defender
Unknown,Unknown,False,Low Involvement,Junior Firpo,289.0,210.0,236.0,654.0,3010.0,858.0,118.0,128.0,566.0,81.0,89.0,661.4,5.0,9.0,250.0,1.0,0.7,5.0,9.0,2.0,0.0,14.0,8.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,32.0,12.0,205.8,17.0,11.0,4.0,5.0,3.0,0.0,2.0,4.0,6.0,6.0,0.0,268.0,14.0,75.0,127.0,90.0,13.0,245.0,3.0,7.0,233.3,3.0,1.0,179.0,832.0,498.0,24.0,9.0,4.0,4.0,1.0,213.0,197.0,571.1,18.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.8,0.8,79.0,True,-1.237346958043244,-0.879895621237648,Midfielder
Unknown,Unknown,False,Forward,Junior Messias,3215.0,913.0,1239.0,2638.4,15959.0,4240.0,439.0,527.0,3021.7,343.0,435.0,2803.6,103.0,216.0,1694.5,4.0,2.8,35.0,63.0,41.0,5.0,107.0,109.0,49.0,11.0,20.0,15.0,9.0,5.0,14.0,5.0,2.0,2.0,3.0,1.0,1.0,63.0,42.0,28.0,23.0,12.0,16.0,54.0,858.3,38.0,603.0,162.0,1010.0,161.0,265.0,177.0,44.0,11.0,0.0,33.0,38.0,101.0,41.0,0.0,1808.0,75.0,311.0,922.0,774.0,120.0,1708.0,93.0,154.0,2063.1,100.0,7.0,1312.0,9466.0,6202.0,300.0,110.0,32.0,96.0,76.0,1708.0,1236.0,2649.0,227.0,9.0,0.0,0.0,98.0,32.0,6.0,0.0,7.5,7.5,64.0,False,1.557305334008999,1.8966380867611965,Forward
Unknown,Unknown,False,Defender,Junior Sambia,2448.0,1035.0,1311.0,2719.4,19072.0,8023.0,479.0,540.0,3049.5,415.0,518.0,2649.6,130.0,214.0,2154.4,6.0,2.5,25.0,89.0,39.0,22.0,128.0,65.0,50.0,2.0,3.0,1.0,9.0,0.0,13.0,10.0,1.0,0.0,0.0,2.0,0.0,53.0,35.0,25.0,21.0,7.0,25.0,39.0,1308.3,14.0,287.0,95.0,1250.3,108.0,119.0,60.0,45.0,14.0,0.0,31.0,34.0,87.0,61.0,0.0,1665.0,76.0,464.0,837.0,497.0,34.0,1407.0,41.0,84.0,1204.2,45.0,5.0,1012.0,5000.0,3313.0,151.0,60.0,11.0,27.0,46.0,1132.0,1002.0,3171.8,60.0,1.0,0.0,0.0,19.0,8.0,2.0,0.0,0.8,0.8,68.0,False,1.7115599156551573,1.384212174628591,Forward
Unknown,Unknown,False,Forward,Juraj Kucka,2334.0,673.0,919.0,2059.9,11096.0,2702.0,365.0,439.0,2358.2,222.0,302.0,2079.0,66.0,120.0,1378.5,2.0,1.8,17.0,50.0,11.0,3.0,66.0,50.0,30.0,1.0,6.0,3.0,10.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,61.0,42.0,27.0,26.0,8.0,14.0,57.0,598.3,43.0,497.0,148.0,846.3,146.0,254.0,97.0,32.0,4.0,0.0,28.0,27.0,88.0,28.0,0.0,1272.0,53.0,229.0,718.0,389.0,61.0,1248.0,32.0,49.0,1382.1,32.0,6.0,748.0,3555.0,1758.0,83.0,21.0,2.0,45.0,47.0,1122.0,892.0,2204.9,145.0,7.0,4.0,4.0,56.0,15.0,8.0,0.0,7.0,3.9,77.0,False,0.9255960948866396,0.6738197664559138,Forward
Unknown,Unknown,False,Low Involvement,Justin Kluivert,832.0,179.0,261.0,1448.7,2793.0,575.0,108.0,139.0,1535.4,49.0,70.0,1301.8,17.0,33.0,750.1,1.0,1.1,12.0,9.0,10.0,5.0,14.0,23.0,16.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,100.0,5.0,134.0,36.0,552.1,23.0,57.0,54.0,11.0,0.0,0.0,11.0,3.0,8.0,5.0,0.0,383.0,2.0,30.0,136.0,241.0,71.0,375.0,23.0,41.0,805.1,25.0,2.0,308.0,1691.0,983.0,66.0,10.0,19.0,24.0,22.0,457.0,290.0,1319.6,88.0,3.0,0.0,0.0,19.0,7.0,2.0,0.0,3.5,3.5,74.0,True,-0.9038632434367893,-0.4953975170154143,Midfielder
Unknown,Unknown,False,Low Involvement,Jérémy Le Douaron,816.0,138.0,197.0,1597.2,1932.0,389.0,84.0,108.0,1533.1,40.0,58.0,1269.5,7.0,13.0,575.0,2.0,0.5,9.0,6.0,5.0,1.0,8.0,16.0,12.0,0.0,0.0,1.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,15.0,6.0,8.0,5.0,2.0,6.0,19.0,425.0,13.0,175.0,41.0,617.8,57.0,75.0,43.0,16.0,1.0,0.0,15.0,6.0,21.0,13.0,0.0,346.0,16.0,58.0,141.0,168.0,30.0,341.0,9.0,22.0,608.3,9.0,0.0,209.0,904.0,452.0,25.0,9.0,4.0,30.0,30.0,329.0,219.0,1720.7,77.0,1.0,0.0,0.0,13.0,7.0,0.0,0.0,1.7,1.7,60.0,True,-0.2559940005229273,-0.7183778302446651,Midfielder
Unknown,Unknown,False,Defender,Jérémy Morel,2493.0,1072.0,1266.0,2352.3,21869.0,8440.0,360.0,393.0,2578.5,517.0,580.0,2473.2,181.0,252.0,1918.9,0.0,0.3,7.0,43.0,2.0,0.0,63.0,16.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,21.0,12.0,0.0,13.0,37.0,770.0,24.0,221.0,67.0,868.5,126.0,87.0,8.0,47.0,13.0,0.0,34.0,41.0,74.0,109.0,1.0,1512.0,182.0,813.0,692.0,77.0,9.0,1413.0,6.0,14.0,366.7,7.0,1.0,840.0,4219.0,2165.0,43.0,4.0,0.0,6.0,8.0,941.0,914.0,2713.0,9.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.4,0.4,75.0,False,0.79587533717849,-0.2595529549460144,Defender
Unknown,Unknown,False,Low Involvement,Jérémy Pied,318.0,228.0,287.0,476.4,4228.0,1681.0,102.0,115.0,528.8,91.0,113.0,494.1,31.0,50.0,268.0,0.0,0.4,5.0,21.0,8.0,5.0,36.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,10.0,25.0,9.0,40.0,11.0,119.2,11.0,19.0,10.0,8.0,1.0,0.0,7.0,6.0,9.0,5.0,0.0,311.0,8.0,68.0,174.0,97.0,4.0,271.0,2.0,2.0,200.0,2.0,0.0,179.0,1079.0,650.0,39.0,14.0,0.0,0.0,5.0,215.0,199.0,566.2,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,73.0,True,-1.156546939085733,-0.5933087442987711,Midfielder
Unknown,Unknown,False,Defender,Jérôme Boateng,2368.0,1756.0,1964.0,2604.2,43286.0,12361.0,300.0,318.0,2721.5,979.0,1032.0,2753.8,470.0,602.0,2276.6,1.0,0.6,6.0,204.0,16.0,1.0,151.0,15.0,14.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,17.0,17.0,12.0,0.0,9.0,32.0,583.3,23.0,196.0,73.0,1045.9,92.0,97.0,7.0,36.0,19.0,0.0,17.0,48.0,77.0,109.0,0.0,2190.0,188.0,832.0,1420.0,83.0,15.0,2132.0,6.0,7.0,550.0,6.0,1.0,1563.0,8256.0,4394.0,164.0,27.0,1.0,6.0,2.0,1638.0,1623.0,2871.4,4.0,1.0,0.0,0.0,8.0,3.0,6.0,0.0,0.2,0.2,82.0,False,0.4319814336189354,1.676516495496423,Forward
Unknown,Unknown,False,Midfielder,Jérôme Hergault,1625.0,688.0,884.0,1698.8,10962.0,4581.0,376.0,418.0,1882.4,255.0,330.0,1735.5,49.0,109.0,921.9,0.0,0.1,6.0,38.0,6.0,1.0,66.0,14.0,10.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,24.0,23.0,19.0,4.0,12.0,31.0,573.3,19.0,216.0,63.0,540.9,86.0,89.0,41.0,29.0,3.0,0.0,26.0,25.0,71.0,47.0,0.0,1097.0,42.0,337.0,535.0,274.0,7.0,916.0,11.0,25.0,720.0,14.0,3.0,620.0,2534.0,1236.0,68.0,24.0,1.0,22.0,16.0,726.0,627.0,1896.6,24.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.2,0.2,68.0,False,0.355588688422743,-0.2424006231591489,Defender
Unknown,Unknown,False,Midfielder,Jérôme Roussillon,1229.0,505.0,673.0,1300.9,9538.0,3610.0,213.0,250.0,1446.8,218.0,281.0,1436.0,68.0,121.0,832.2,2.0,1.3,16.0,28.0,11.0,5.0,45.0,19.0,17.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,24.0,14.0,15.0,8.0,1.0,11.0,22.0,543.3,11.0,191.0,70.0,618.6,86.0,79.0,26.0,23.0,1.0,0.0,22.0,13.0,37.0,36.0,0.0,842.0,45.0,226.0,427.0,240.0,28.0,728.0,12.0,22.0,750.0,16.0,4.0,471.0,2272.0,1456.0,71.0,28.0,8.0,12.0,25.0,568.0,503.0,1651.6,45.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.5,0.5,80.0,False,0.0793995327134323,-0.2509767890525817,Midfielder
Unknown,Unknown,False,Low Involvement,Jóan Símun Edmundsson,58.0,11.0,15.0,191.7,209.0,43.0,6.0,7.0,150.0,3.0,5.0,166.7,2.0,3.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,11.0,3.0,140.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,27.0,0.0,4.0,14.0,10.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,19.0,72.0,36.0,5.0,1.0,1.0,1.0,2.0,28.0,20.0,316.7,5.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.5,0.5,68.0,True,-1.15507784783196,-1.0821502002244363,Midfielder
Unknown,Unknown,False,Midfielder,Jóhann Berg Guðmundsson,1363.0,356.0,472.0,1627.9,6119.0,1493.0,190.0,220.0,1893.8,113.0,143.0,1558.5,44.0,91.0,939.9,0.0,0.5,10.0,19.0,15.0,5.0,34.0,26.0,21.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,6.0,9.0,4.0,10.0,23.0,500.0,13.0,166.0,48.0,569.8,48.0,72.0,46.0,19.0,2.0,0.0,17.0,17.0,36.0,14.0,0.0,601.0,22.0,99.0,268.0,271.0,31.0,594.0,7.0,22.0,383.3,9.0,1.0,429.0,2451.0,1238.0,73.0,22.0,6.0,12.0,16.0,538.0,410.0,1669.3,57.0,2.0,0.0,0.0,19.0,8.0,2.0,0.0,1.4,1.4,77.0,False,-0.075295776308857,-0.322444838164521,Midfielder
Unknown,Unknown,False,Low Involvement,Kaan Ayhan,796.0,516.0,562.0,1476.2,9122.0,2461.0,224.0,235.0,1529.3,239.0,254.0,1521.0,45.0,59.0,1066.2,0.0,0.0,1.0,35.0,2.0,0.0,33.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,7.0,6.0,2.0,7.0,13.0,550.0,6.0,79.0,34.0,808.1,41.0,32.0,6.0,16.0,4.0,0.0,12.0,8.0,23.0,42.0,0.0,645.0,76.0,206.0,387.0,89.0,6.0,610.0,3.0,4.0,250.0,3.0,0.0,448.0,2175.0,1490.0,68.0,17.0,3.0,2.0,1.0,493.0,472.0,1583.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.5,0.5,75.0,True,-0.1649103427890057,-0.5961674662632488,Midfielder
Unknown,Unknown,False,Midfielder,Kai Havertz,1520.0,659.0,765.0,2263.8,9572.0,1457.0,392.0,431.0,2423.6,200.0,230.0,2165.8,41.0,51.0,1745.1,3.0,1.5,17.0,34.0,19.0,2.0,42.0,47.0,38.0,0.0,3.0,2.0,3.0,1.0,8.0,5.0,0.0,0.0,1.0,2.0,0.0,19.0,11.0,5.0,11.0,3.0,4.0,23.0,216.6,19.0,261.0,59.0,551.9,39.0,127.0,95.0,27.0,2.0,0.0,25.0,11.0,30.0,15.0,1.0,995.0,20.0,116.0,513.0,441.0,91.0,976.0,22.0,46.0,916.6,24.0,3.0,728.0,3630.0,1703.0,84.0,45.0,16.0,45.0,38.0,1026.0,781.0,1991.0,162.0,4.0,0.0,0.0,35.0,15.0,2.0,0.0,6.2,6.2,85.0,False,-0.3564798422809957,0.2321472229441284,Midfielder
Unknown,Unknown,False,Low Involvement,Kaj Sierhuis,652.0,110.0,168.0,1401.9,1905.0,417.0,59.0,82.0,1407.4,36.0,54.0,1036.6,13.0,22.0,675.0,1.0,0.6000000000000001,9.0,12.0,5.0,1.0,14.0,16.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,6.0,0.0,6.0,115.0,33.0,546.0,9.0,50.0,56.0,2.0,2.0,0.0,0.0,2.0,6.0,5.0,0.0,250.0,4.0,20.0,111.0,130.0,37.0,241.0,10.0,14.0,616.7,11.0,1.0,151.0,577.0,294.0,20.0,9.0,3.0,23.0,14.0,296.0,186.0,1535.6,57.0,0.0,0.0,0.0,13.0,3.0,2.0,0.0,1.1,1.1,67.0,True,-1.116881475233864,-0.7047989009133965,Midfielder
Unknown,Unknown,False,Defender,Kalidou Koulibaly,2209.0,1555.0,1736.0,2299.3,31838.0,11795.0,539.0,570.0,2420.2,722.0,766.0,2430.8,258.0,351.0,1865.5,0.0,0.1,5.0,110.0,7.0,2.0,85.0,17.0,15.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,29.0,27.0,16.0,2.0,17.0,36.0,783.4,19.0,249.0,101.0,1055.0,144.0,89.0,16.0,54.0,28.0,1.0,26.0,30.0,75.0,98.0,2.0,1964.0,254.0,921.0,1103.0,73.0,16.0,1871.0,12.0,15.0,875.0,12.0,1.0,1337.0,7188.0,3877.0,103.0,20.0,0.0,6.0,5.0,1428.0,1408.0,2560.1,3.0,0.0,0.0,0.0,10.0,1.0,10.0,1.0,0.6,0.6,88.0,False,0.8978302701903315,0.44226328733323,Defender
Unknown,Unknown,False,Low Involvement,Kalifa Coulibaly,981.0,169.0,271.0,1052.0,2227.0,507.0,106.0,160.0,1111.5,43.0,69.0,1037.0,6.0,14.0,500.0,1.0,0.4,8.0,15.0,4.0,1.0,18.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,3.0,4.0,2.0,5.0,200.0,3.0,78.0,19.0,387.5,1.0,38.0,39.0,5.0,2.0,0.0,3.0,3.0,10.0,11.0,0.0,378.0,12.0,20.0,150.0,214.0,60.0,366.0,3.0,10.0,150.0,5.0,2.0,185.0,652.0,257.0,14.0,2.0,7.0,31.0,14.0,610.0,295.0,878.0,76.0,3.0,1.0,1.0,18.0,4.0,2.0,0.0,2.8,2.0,71.0,True,-0.8348159545094616,-0.5590040807250403,Midfielder
Unknown,Unknown,False,Defender,Kalvin Phillips,2428.0,1210.0,1462.0,2374.5,28517.0,7192.0,337.0,376.0,2591.3,537.0,599.0,2573.6,321.0,448.0,1995.9,2.0,3.6,34.0,139.0,16.0,3.0,104.0,58.0,33.0,19.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,44.0,43.0,25.0,6.0,24.0,81.0,572.9,57.0,638.0,192.0,905.3,255.0,316.0,67.0,61.0,15.0,0.0,46.0,49.0,123.0,59.0,1.0,1770.0,120.0,623.0,943.0,307.0,9.0,1654.0,17.0,26.0,1175.0,18.0,1.0,1038.0,5237.0,2279.0,60.0,14.0,2.0,22.0,30.0,1120.0,1054.0,2717.2,21.0,1.0,0.0,0.0,15.0,5.0,10.0,0.0,0.1,0.1,76.0,False,1.4024631158613328,1.1676639858194149,Forward
Unknown,Unknown,False,Defender,Kamil Glik,3206.0,1135.0,1265.0,3214.0,25897.0,6519.0,252.0,277.0,3294.3,623.0,660.0,3379.9,240.0,304.0,2814.3,1.0,1.1,4.0,30.0,0.0,0.0,42.0,13.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,34.0,43.0,14.0,1.0,22.0,51.0,1176.7,29.0,304.0,121.0,1403.9,202.0,91.0,11.0,58.0,37.0,0.0,21.0,39.0,97.0,220.0,1.0,1674.0,328.0,1033.0,643.0,67.0,50.0,1610.0,4.0,6.0,300.0,4.0,0.0,825.0,3884.0,2110.0,40.0,1.0,0.0,6.0,3.0,1008.0,968.0,3438.2,10.0,2.0,0.0,0.0,29.0,11.0,10.0,1.0,3.2,3.2,75.0,False,1.864933042549051,-0.235253818247955,Defender
Unknown,Unknown,False,Low Involvement,Kamil Grosicki,148.0,32.0,49.0,181.5,532.0,171.0,13.0,16.0,256.8,15.0,20.0,219.2,2.0,10.0,45.0,1.0,0.1,3.0,4.0,1.0,0.0,5.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,33.3,5.0,22.0,3.0,119.1,11.0,8.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,61.0,2.0,9.0,18.0,35.0,4.0,59.0,1.0,1.0,100.0,1.0,0.0,42.0,342.0,168.0,13.0,0.0,2.0,2.0,2.0,58.0,39.0,179.4,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,74.0,True,-1.2310298656520209,-1.0085381096391388,Midfielder
Unknown,Unknown,False,Low Involvement,Karim Aribi,294.0,40.0,62.0,590.0,509.0,84.0,27.0,38.0,535.1,11.0,17.0,456.7,0.0,3.0,0.0,0.0,0.2,2.0,0.0,1.0,0.0,4.0,7.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,60.0,14.0,258.7,8.0,26.0,26.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,105.0,3.0,16.0,48.0,51.0,16.0,96.0,3.0,6.0,150.0,3.0,0.0,51.0,219.0,105.0,4.0,3.0,1.0,13.0,7.0,191.0,74.0,476.0,22.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,1.0,69.0,True,-1.2226560455055149,-1.0021059852190644,Midfielder
Unknown,Unknown,False,Midfielder,Karim Bellarabi,798.0,293.0,412.0,1572.6,4706.0,1323.0,166.0,200.0,1699.3,101.0,137.0,1572.8,22.0,53.0,767.5,0.0,1.9,14.0,14.0,15.0,6.0,27.0,30.0,20.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,12.0,4.0,5.0,7.0,4.0,22.0,145.0,18.0,143.0,39.0,596.7,31.0,66.0,46.0,11.0,0.0,0.0,11.0,13.0,29.0,8.0,0.0,542.0,8.0,70.0,214.0,308.0,52.0,522.0,26.0,39.0,1150.1,26.0,2.0,426.0,2115.0,1342.0,82.0,26.0,13.0,24.0,22.0,502.0,397.0,1656.1,76.0,0.0,0.0,0.0,29.0,9.0,2.0,0.0,2.1,2.1,82.0,False,-0.7011286504161249,-0.2809933696795961,Midfielder
Unknown,Unknown,False,Forward,Karim Benzema,2894.0,1043.0,1248.0,2828.6,15229.0,2695.0,638.0,717.0,3034.8,297.0,349.0,2824.9,72.0,101.0,2313.2,9.0,6.3,37.0,56.0,37.0,1.0,82.0,100.0,77.0,0.0,10.0,10.0,2.0,1.0,18.0,15.0,0.0,2.0,1.0,0.0,0.0,12.0,7.0,4.0,3.0,5.0,5.0,9.0,450.0,4.0,245.0,42.0,605.3,31.0,87.0,127.0,12.0,5.0,0.0,7.0,14.0,26.0,21.0,0.0,1571.0,28.0,119.0,683.0,864.0,236.0,1507.0,39.0,60.0,1558.4,40.0,5.0,1099.0,5738.0,3251.0,182.0,58.0,47.0,55.0,39.0,1882.0,1316.0,2385.0,273.0,23.0,1.0,1.0,122.0,50.0,2.0,0.0,17.9,17.1,89.0,False,-0.1208376051758178,2.2718453445988778,Forward
Unknown,Unknown,False,Midfielder,Karim Onisiwo,1843.0,265.0,423.0,2028.9,4144.0,804.0,137.0,204.0,2196.0,87.0,135.0,1737.3,25.0,47.0,1091.7,0.0,2.3,18.0,12.0,12.0,5.0,27.0,47.0,31.0,0.0,5.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,34.0,20.0,8.0,13.0,13.0,7.0,20.0,600.0,13.0,431.0,106.0,763.4,39.0,208.0,184.0,25.0,2.0,0.0,23.0,10.0,44.0,11.0,0.0,763.0,14.0,54.0,310.0,451.0,112.0,731.0,35.0,78.0,1149.2,44.0,2.0,514.0,2709.0,1682.0,84.0,28.0,22.0,79.0,58.0,1059.0,530.0,1641.3,171.0,4.0,0.0,0.0,52.0,20.0,2.0,0.0,5.2,5.2,74.0,False,0.5196861814691793,0.0449009342708474,Defender
Unknown,Unknown,False,Low Involvement,Karim Rekik,653.0,435.0,490.0,892.6,7610.0,2368.0,188.0,202.0,935.9,216.0,238.0,922.6,29.0,47.0,674.0,0.0,0.1,3.0,24.0,5.0,1.0,24.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,3.0,6.0,1.0,4.0,8.0,300.0,4.0,92.0,33.0,542.3,40.0,38.0,14.0,16.0,3.0,1.0,13.0,6.0,16.0,25.0,0.0,559.0,36.0,197.0,296.0,95.0,8.0,499.0,5.0,7.0,500.0,5.0,0.0,388.0,1743.0,1072.0,38.0,5.0,0.0,2.0,5.0,414.0,398.0,959.1,10.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.1,0.1,75.0,True,-0.5806631676067447,-0.7083723033689935,Midfielder
